participant_id,fsm_type,task,test_order,trial_type,max_beta
150,hard,prediction,PCE,hidden_an,-0.14999999999999925
151,hard,control,CPE,visible,1.0000000000000018
151,hard,control,CPE,hidden,-0.25499999999999934
151,hard,control,CPE,hidden_an,-0.16499999999999926
151,hard,explanation,CPE,visible,-0.3149999999999994
151,hard,explanation,CPE,hidden,-0.13499999999999923
151,hard,explanation,CPE,hidden_an,-0.16999999999999926
151,hard,prediction,CPE,visible,-0.01999999999999913
151,hard,prediction,CPE,hidden,0.1450000000000009
151,hard,prediction,CPE,hidden_an,0.16500000000000092
152,hard,control,EPC,visible,0.19500000000000117
152,hard,control,EPC,hidden,-0.3449999999999994
152,hard,control,EPC,hidden_an,-0.3249999999999994
152,hard,explanation,EPC,visible,-0.4549999999999995
152,hard,explanation,EPC,hidden,0.5200000000000014
152,hard,explanation,EPC,hidden_an,1.0000000000000018
152,hard,prediction,EPC,visible,0.07000000000000095
152,hard,prediction,EPC,hidden,-0.49999999999999956
152,hard,prediction,EPC,hidden_an,-0.8649999999999999
153,hard,control,CPE,visible,0.40500000000000114
153,hard,control,CPE,hidden,0.42000000000000126
153,hard,control,CPE,hidden_an,1.0000000000000018
153,hard,explanation,CPE,visible,0.15500000000000114
153,hard,explanation,CPE,hidden,-0.2149999999999993
153,hard,explanation,CPE,hidden_an,-0.1049999999999992
153,hard,prediction,CPE,visible,-0.1049999999999992
153,hard,prediction,CPE,hidden,-0.16999999999999926
153,hard,prediction,CPE,hidden_an,0.05500000000000105
155,hard,control,EPC,visible,1.0000000000000018
155,hard,control,EPC,hidden,0.03500000000000103
155,hard,control,EPC,hidden_an,0.06500000000000083
155,hard,explanation,EPC,visible,-0.11499999999999921
155,hard,explanation,EPC,hidden,0.4800000000000013
155,hard,explanation,EPC,hidden_an,1.0000000000000018
155,hard,prediction,EPC,visible,0.1450000000000009
155,hard,prediction,EPC,hidden,1.0000000000000018
155,hard,prediction,EPC,hidden_an,1.0000000000000018
156,hard,control,CEP,visible,0.4600000000000013
156,hard,control,CEP,hidden,-1.0
156,hard,control,CEP,hidden_an,-1.0
156,hard,explanation,CEP,visible,1.0000000000000018
156,hard,explanation,CEP,hidden,0.22000000000000108
156,hard,explanation,CEP,hidden_an,0.1150000000000011
156,hard,prediction,CEP,visible,0.3600000000000012
156,hard,prediction,CEP,hidden,0.265000000000001
156,hard,prediction,CEP,hidden_an,0.2400000000000011
154,hard,control,EPC,visible,0.140000000000001
154,hard,control,EPC,hidden,0.09000000000000097
154,hard,control,EPC,hidden_an,1.0000000000000018
154,hard,explanation,EPC,visible,0.2150000000000012
154,hard,explanation,EPC,hidden,0.5400000000000014
154,hard,explanation,EPC,hidden_an,1.0000000000000018
154,hard,prediction,EPC,visible,-0.28499999999999936
154,hard,prediction,EPC,hidden,0.18500000000000094
154,hard,prediction,EPC,hidden_an,1.0000000000000018
157,hard,control,EPC,visible,0.16000000000000103
157,hard,control,EPC,hidden,-0.01999999999999913
157,hard,control,EPC,hidden_an,-0.06499999999999917
157,hard,explanation,EPC,visible,-0.4249999999999995
157,hard,explanation,EPC,hidden,0.1250000000000009
157,hard,explanation,EPC,hidden_an,0.18000000000000105
157,hard,prediction,EPC,visible,-0.14499999999999924
157,hard,prediction,EPC,hidden,-0.02999999999999914
157,hard,prediction,EPC,hidden_an,-0.03499999999999914
158,hard,control,EPC,visible,0.05500000000000105
158,hard,control,EPC,hidden,0.39500000000000135
158,hard,control,EPC,hidden_an,1.0000000000000018
158,hard,explanation,EPC,visible,0.07000000000000095
158,hard,explanation,EPC,hidden,-0.22999999999999932
158,hard,explanation,EPC,hidden_an,0.05000000000000093
158,hard,prediction,EPC,visible,0.09000000000000097
158,hard,prediction,EPC,hidden,-1.0
158,hard,prediction,EPC,hidden_an,-1.0
159,hard,control,CEP,visible,0.17500000000000115
159,hard,control,CEP,hidden,0.28000000000000114
159,hard,control,CEP,hidden_an,0.5300000000000014
159,hard,explanation,CEP,visible,0.030000000000000915
159,hard,explanation,CEP,hidden,0.020000000000000906
159,hard,explanation,CEP,hidden_an,0.040000000000000924
159,hard,prediction,CEP,visible,-1.0
159,hard,prediction,CEP,hidden,0.3500000000000012
159,hard,prediction,CEP,hidden_an,0.20000000000000107
160,hard,control,ECP,visible,0.120000000000001
160,hard,control,ECP,hidden,0.15000000000000102
160,hard,control,ECP,hidden_an,0.040000000000000924
160,hard,explanation,ECP,visible,-0.1049999999999992
160,hard,explanation,ECP,hidden,0.10000000000000098
160,hard,explanation,ECP,hidden_an,0.3700000000000012
160,hard,prediction,ECP,visible,0.08000000000000096
160,hard,prediction,ECP,hidden,-0.24999999999999933
160,hard,prediction,ECP,hidden_an,-1.0
162,hard,control,EPC,visible,0.15000000000000102
162,hard,control,EPC,hidden,-0.99
162,hard,control,EPC,hidden_an,-1.0
162,hard,explanation,EPC,visible,-0.08999999999999919
162,hard,explanation,EPC,hidden,-0.2249999999999993
162,hard,explanation,EPC,hidden_an,0.08500000000000085
162,hard,prediction,EPC,visible,0.1150000000000011
162,hard,prediction,EPC,hidden,0.11000000000000099
162,hard,prediction,EPC,hidden_an,0.3300000000000012
161,hard,control,EPC,visible,0.39000000000000123
161,hard,control,EPC,hidden,0.05500000000000105
161,hard,control,EPC,hidden_an,0.2150000000000012
161,hard,explanation,EPC,visible,-0.18499999999999928
161,hard,explanation,EPC,hidden,-0.39999999999999947
161,hard,explanation,EPC,hidden_an,-1.0
161,hard,prediction,EPC,visible,0.09000000000000097
161,hard,prediction,EPC,hidden,0.4450000000000012
161,hard,prediction,EPC,hidden_an,0.22500000000000098
163,hard,control,CEP,visible,-0.03499999999999914
163,hard,control,CEP,hidden,-0.28499999999999936
163,hard,control,CEP,hidden_an,1.0000000000000018
163,hard,explanation,CEP,visible,-0.5299999999999996
163,hard,explanation,CEP,hidden,0.03500000000000103
163,hard,explanation,CEP,hidden_an,0.3400000000000012
163,hard,prediction,CEP,visible,0.3550000000000013
163,hard,prediction,CEP,hidden,0.3850000000000011
163,hard,prediction,CEP,hidden_an,1.0000000000000018
164,hard,control,CPE,visible,0.41500000000000137
164,hard,control,CPE,hidden,-0.014999999999999125
164,hard,control,CPE,hidden_an,-0.05499999999999916
164,hard,explanation,CPE,visible,0.18500000000000094
164,hard,explanation,CPE,hidden,0.120000000000001
164,hard,explanation,CPE,hidden_an,0.27500000000000124
164,hard,prediction,CPE,visible,-0.03999999999999915
164,hard,prediction,CPE,hidden,0.3150000000000013
164,hard,prediction,CPE,hidden_an,0.20000000000000107
165,hard,control,ECP,visible,0.20000000000000107
165,hard,control,ECP,hidden,-0.11999999999999922
165,hard,control,ECP,hidden_an,-1.0
165,hard,explanation,ECP,visible,-0.02999999999999914
165,hard,explanation,ECP,hidden,0.2400000000000011
165,hard,explanation,ECP,hidden_an,0.09000000000000097
165,hard,prediction,ECP,visible,-0.4099999999999995
165,hard,prediction,ECP,hidden,0.4500000000000013
165,hard,prediction,ECP,hidden_an,1.0000000000000018
167,hard,control,PCE,visible,-0.014999999999999125
167,hard,control,PCE,hidden,0.9200000000000017
167,hard,control,PCE,hidden_an,0.265000000000001
167,hard,explanation,PCE,visible,0.37500000000000133
167,hard,explanation,PCE,hidden,-0.15499999999999925
167,hard,explanation,PCE,hidden_an,-0.1999999999999993
167,hard,prediction,PCE,visible,-0.27499999999999936
167,hard,prediction,PCE,hidden,1.0000000000000018
167,hard,prediction,PCE,hidden_an,
166,hard,control,PEC,visible,-0.13999999999999924
166,hard,control,PEC,hidden,-0.00999999999999912
166,hard,control,PEC,hidden_an,0.22500000000000098
166,hard,explanation,PEC,visible,0.5250000000000012
166,hard,explanation,PEC,hidden,0.06000000000000094
166,hard,explanation,PEC,hidden_an,-0.04499999999999915
166,hard,prediction,PEC,visible,0.10500000000000087
166,hard,prediction,PEC,hidden,0.29500000000000126
166,hard,prediction,PEC,hidden_an,1.0000000000000018
170,hard,control,PCE,visible,-0.13999999999999924
170,hard,control,PCE,hidden,0.030000000000000915
170,hard,control,PCE,hidden_an,1.0000000000000018
170,hard,explanation,PCE,visible,0.11000000000000099
170,hard,explanation,PCE,hidden,-0.4499999999999995
170,hard,explanation,PCE,hidden_an,-0.23499999999999932
170,hard,prediction,PCE,visible,0.3500000000000012
170,hard,prediction,PCE,hidden,0.2500000000000011
170,hard,prediction,PCE,hidden_an,0.10000000000000098
168,hard,control,CPE,visible,0.245000000000001
168,hard,control,CPE,hidden,-0.39499999999999946
168,hard,control,CPE,hidden_an,-0.4149999999999995
168,hard,explanation,CPE,visible,0.40000000000000124
168,hard,explanation,CPE,hidden,0.11000000000000099
168,hard,explanation,CPE,hidden_an,0.16500000000000092
168,hard,prediction,CPE,visible,-0.03999999999999915
168,hard,prediction,CPE,hidden,0.16000000000000103
168,hard,prediction,CPE,hidden_an,0.0250000000000008
169,hard,control,CEP,visible,0.40000000000000124
169,hard,control,CEP,hidden,-0.5599999999999996
169,hard,control,CEP,hidden_an,-1.0
169,hard,explanation,CEP,visible,1.0000000000000018
169,hard,explanation,CEP,hidden,0.06000000000000094
169,hard,explanation,CEP,hidden_an,0.17000000000000104
169,hard,prediction,CEP,visible,-0.004999999999999116
169,hard,prediction,CEP,hidden,-0.47499999999999953
169,hard,prediction,CEP,hidden_an,-0.38499999999999945
171,hard,control,ECP,visible,0.4500000000000013
171,hard,control,ECP,hidden,0.010000000000000897
171,hard,control,ECP,hidden_an,0.08000000000000096
171,hard,explanation,ECP,visible,-0.13499999999999923
171,hard,explanation,ECP,hidden,-0.059999999999999165
171,hard,explanation,ECP,hidden_an,1.0000000000000018
171,hard,prediction,ECP,visible,-1.0
171,hard,prediction,ECP,hidden,0.015000000000001013
171,hard,prediction,ECP,hidden_an,8.881784197001252e-16
172,hard,control,CPE,visible,-0.15499999999999925
172,hard,control,CPE,hidden,0.17000000000000104
172,hard,control,CPE,hidden_an,0.03500000000000103
172,hard,explanation,CPE,visible,0.4600000000000013
172,hard,explanation,CPE,hidden,0.120000000000001
172,hard,explanation,CPE,hidden_an,1.0000000000000018
172,hard,prediction,CPE,visible,-0.37499999999999944
172,hard,prediction,CPE,hidden,0.22500000000000098
172,hard,prediction,CPE,hidden_an,-0.03499999999999914
173,hard,control,PEC,visible,1.0000000000000018
173,hard,control,PEC,hidden,0.265000000000001
173,hard,control,PEC,hidden_an,0.2300000000000011
173,hard,explanation,PEC,visible,0.10500000000000087
173,hard,explanation,PEC,hidden,-0.38499999999999945
173,hard,explanation,PEC,hidden_an,-0.12499999999999922
173,hard,prediction,PEC,visible,0.19000000000000106
173,hard,prediction,PEC,hidden,-0.37999999999999945
173,hard,prediction,PEC,hidden_an,-0.2149999999999993
174,hard,control,PCE,visible,-0.13499999999999923
174,hard,control,PCE,hidden,-0.28499999999999936
174,hard,control,PCE,hidden_an,-0.07999999999999918
174,hard,explanation,PCE,visible,-0.08999999999999919
174,hard,explanation,PCE,hidden,-0.2949999999999994
174,hard,explanation,PCE,hidden_an,0.04500000000000082
174,hard,prediction,PCE,visible,-0.14499999999999924
174,hard,prediction,PCE,hidden,0.4850000000000012
174,hard,prediction,PCE,hidden_an,1.0000000000000018
175,hard,control,CPE,visible,-0.07499999999999918
175,hard,control,CPE,hidden,0.5200000000000014
175,hard,control,CPE,hidden_an,1.0000000000000018
175,hard,explanation,CPE,visible,1.0000000000000018
175,hard,explanation,CPE,hidden,0.4500000000000013
175,hard,explanation,CPE,hidden_an,1.0000000000000018
175,hard,prediction,CPE,visible,0.15500000000000114
175,hard,prediction,CPE,hidden,-0.4549999999999995
175,hard,prediction,CPE,hidden_an,-1.0
176,hard,control,PCE,visible,-0.1049999999999992
176,hard,control,PCE,hidden,-0.08999999999999919
176,hard,control,PCE,hidden_an,-0.014999999999999125
176,hard,explanation,PCE,visible,0.010000000000000897
176,hard,explanation,PCE,hidden,0.11000000000000099
176,hard,explanation,PCE,hidden_an,0.1250000000000009
176,hard,prediction,PCE,visible,0.15500000000000114
176,hard,prediction,PCE,hidden,0.08500000000000085
176,hard,prediction,PCE,hidden_an,0.020000000000000906
177,hard,control,EPC,visible,0.2150000000000012
177,hard,control,EPC,hidden,0.2300000000000011
177,hard,control,EPC,hidden_an,1.0000000000000018
177,hard,explanation,EPC,visible,1.0000000000000018
177,hard,explanation,EPC,hidden,0.4600000000000013
177,hard,explanation,EPC,hidden_an,1.0000000000000018
177,hard,prediction,EPC,visible,1.0000000000000018
177,hard,prediction,EPC,hidden,1.0000000000000018
177,hard,prediction,EPC,hidden_an,0.7300000000000015
178,hard,control,CEP,visible,0.37500000000000133
178,hard,control,CEP,hidden,0.30500000000000105
178,hard,control,CEP,hidden_an,0.30500000000000105
178,hard,explanation,CEP,visible,-0.00999999999999912
178,hard,explanation,CEP,hidden,0.3700000000000012
178,hard,explanation,CEP,hidden_an,1.0000000000000018
178,hard,prediction,CEP,visible,0.04500000000000082
178,hard,prediction,CEP,hidden,0.09000000000000097
178,hard,prediction,CEP,hidden_an,0.07000000000000095
179,hard,control,CEP,visible,0.41500000000000137
179,hard,control,CEP,hidden,0.11000000000000099
179,hard,control,CEP,hidden_an,0.08000000000000096
179,hard,explanation,CEP,visible,-0.059999999999999165
179,hard,explanation,CEP,hidden,0.130000000000001
179,hard,explanation,CEP,hidden_an,0.1150000000000011
179,hard,prediction,CEP,visible,-0.08499999999999919
179,hard,prediction,CEP,hidden,0.20500000000000096
179,hard,prediction,CEP,hidden_an,-0.00999999999999912
180,hard,control,PEC,visible,1.0000000000000018
180,hard,control,PEC,hidden,-0.22999999999999932
180,hard,control,PEC,hidden_an,-0.24999999999999933
180,hard,explanation,PEC,visible,0.21000000000000107
180,hard,explanation,PEC,hidden,0.6050000000000013
180,hard,explanation,PEC,hidden_an,1.0000000000000018
180,hard,prediction,PEC,visible,0.06500000000000083
180,hard,prediction,PEC,hidden,0.06500000000000083
180,hard,prediction,PEC,hidden_an,-0.07999999999999918
182,hard,control,CEP,visible,-0.03999999999999915
182,hard,control,CEP,hidden,0.4550000000000014
182,hard,control,CEP,hidden_an,1.0000000000000018
182,hard,explanation,CEP,visible,0.1450000000000009
182,hard,explanation,CEP,hidden,0.2500000000000011
182,hard,explanation,CEP,hidden_an,1.0000000000000018
182,hard,prediction,CEP,visible,0.11000000000000099
182,hard,prediction,CEP,hidden,0.29000000000000115
182,hard,prediction,CEP,hidden_an,0.09000000000000097
181,hard,control,PEC,visible,0.15000000000000102
181,hard,control,PEC,hidden,-0.13999999999999924
181,hard,control,PEC,hidden_an,-0.14999999999999925
181,hard,explanation,PEC,visible,-0.06999999999999917
181,hard,explanation,PEC,hidden,0.18000000000000105
181,hard,explanation,PEC,hidden_an,1.0000000000000018
181,hard,prediction,PEC,visible,-0.07999999999999918
181,hard,prediction,PEC,hidden,0.3500000000000012
181,hard,prediction,PEC,hidden_an,0.6000000000000014
183,hard,control,CEP,visible,1.0000000000000018
183,hard,control,CEP,hidden,1.0000000000000018
183,hard,control,CEP,hidden_an,1.0000000000000018
183,hard,explanation,CEP,visible,0.15000000000000102
183,hard,explanation,CEP,hidden,-0.4449999999999995
183,hard,explanation,CEP,hidden_an,-1.0
183,hard,prediction,CEP,visible,0.3350000000000013
183,hard,prediction,CEP,hidden,-0.049999999999999156
183,hard,prediction,CEP,hidden_an,0.1250000000000009
184,hard,control,PEC,visible,-0.07999999999999918
184,hard,control,PEC,hidden,0.5400000000000014
184,hard,control,PEC,hidden_an,0.3600000000000012
184,hard,explanation,PEC,visible,-0.4399999999999995
184,hard,explanation,PEC,hidden,-1.0
184,hard,explanation,PEC,hidden_an,-1.0
184,hard,prediction,PEC,visible,0.3450000000000011
184,hard,prediction,PEC,hidden,8.881784197001252e-16
184,hard,prediction,PEC,hidden_an,-0.2099999999999993
185,hard,control,CEP,visible,0.015000000000001013
185,hard,control,CEP,hidden,-0.11499999999999921
185,hard,control,CEP,hidden_an,0.08500000000000085
185,hard,explanation,CEP,visible,0.120000000000001
185,hard,explanation,CEP,hidden,0.15500000000000114
185,hard,explanation,CEP,hidden_an,0.130000000000001
185,hard,prediction,CEP,visible,0.10500000000000087
185,hard,prediction,CEP,hidden,0.7150000000000016
185,hard,prediction,CEP,hidden_an,8.881784197001252e-16
186,hard,control,CEP,visible,-0.27499999999999936
186,hard,control,CEP,hidden,0.41500000000000137
186,hard,control,CEP,hidden_an,1.0000000000000018
186,hard,explanation,CEP,visible,0.16000000000000103
186,hard,explanation,CEP,hidden,0.1250000000000009
186,hard,explanation,CEP,hidden_an,0.09500000000000108
186,hard,prediction,CEP,visible,-0.3399999999999994
186,hard,prediction,CEP,hidden,-0.5049999999999996
186,hard,prediction,CEP,hidden_an,-0.4499999999999995
187,hard,control,PEC,visible,0.1450000000000009
187,hard,control,PEC,hidden,0.3150000000000013
187,hard,control,PEC,hidden_an,1.0000000000000018
187,hard,explanation,PEC,visible,0.10500000000000087
187,hard,explanation,PEC,hidden,0.18000000000000105
187,hard,explanation,PEC,hidden_an,1.0000000000000018
187,hard,prediction,PEC,visible,-1.0
187,hard,prediction,PEC,hidden,0.41500000000000137
187,hard,prediction,PEC,hidden_an,0.27000000000000113
188,hard,control,PEC,visible,0.39500000000000135
188,hard,control,PEC,hidden,-0.40499999999999947
188,hard,control,PEC,hidden_an,-0.3099999999999994
188,hard,explanation,PEC,visible,-0.04499999999999915
188,hard,explanation,PEC,hidden,0.09000000000000097
188,hard,explanation,PEC,hidden_an,0.16500000000000092
188,hard,prediction,PEC,visible,-0.05499999999999916
188,hard,prediction,PEC,hidden,-0.03999999999999915
188,hard,prediction,PEC,hidden_an,-0.15999999999999925
189,hard,control,CEP,visible,0.15000000000000102
189,hard,control,CEP,hidden,0.3300000000000012
189,hard,control,CEP,hidden_an,0.2150000000000012
189,hard,explanation,CEP,visible,0.40000000000000124
189,hard,explanation,CEP,hidden,0.3550000000000013
189,hard,explanation,CEP,hidden_an,0.10000000000000098
189,hard,prediction,CEP,visible,-0.12999999999999923
189,hard,prediction,CEP,hidden,0.3650000000000011
189,hard,prediction,CEP,hidden_an,0.31000000000000116
190,hard,control,PCE,visible,0.4600000000000013
190,hard,control,PCE,hidden,0.5200000000000014
190,hard,control,PCE,hidden_an,1.0000000000000018
190,hard,explanation,PCE,visible,-0.024999999999999134
190,hard,explanation,PCE,hidden,0.13500000000000112
190,hard,explanation,PCE,hidden_an,0.28500000000000103
190,hard,prediction,PCE,visible,0.08000000000000096
190,hard,prediction,PCE,hidden,0.8850000000000016
190,hard,prediction,PCE,hidden_an,1.0000000000000018
191,hard,control,PEC,visible,0.15500000000000114
191,hard,control,PEC,hidden,0.0250000000000008
191,hard,control,PEC,hidden_an,-0.15499999999999925
191,hard,explanation,PEC,visible,-0.08999999999999919
191,hard,explanation,PEC,hidden,0.16000000000000103
191,hard,explanation,PEC,hidden_an,1.0000000000000018
191,hard,prediction,PEC,visible,-0.08499999999999919
191,hard,prediction,PEC,hidden,-0.03499999999999914
191,hard,prediction,PEC,hidden_an,0.08500000000000085
192,hard,control,PCE,visible,-1.0
192,hard,control,PCE,hidden,0.19500000000000117
192,hard,control,PCE,hidden_an,0.1250000000000009
192,hard,explanation,PCE,visible,0.4350000000000014
192,hard,explanation,PCE,hidden,-1.0
192,hard,explanation,PCE,hidden_an,-1.0
192,hard,prediction,PCE,visible,0.06500000000000083
192,hard,prediction,PCE,hidden,-0.5999999999999996
192,hard,prediction,PCE,hidden_an,-0.6499999999999997
193,hard,control,EPC,visible,0.19000000000000106
193,hard,control,EPC,hidden,1.0000000000000018
193,hard,control,EPC,hidden_an,1.0000000000000018
193,hard,explanation,EPC,visible,-0.16499999999999926
193,hard,explanation,EPC,hidden,0.13500000000000112
193,hard,explanation,EPC,hidden_an,1.0000000000000018
193,hard,prediction,EPC,visible,-0.13499999999999923
193,hard,prediction,EPC,hidden,0.18500000000000094
193,hard,prediction,EPC,hidden_an,0.1150000000000011
194,hard,control,CPE,visible,0.15000000000000102
194,hard,control,CPE,hidden,0.140000000000001
194,hard,control,CPE,hidden_an,0.030000000000000915
194,hard,explanation,CPE,visible,-0.13499999999999923
194,hard,explanation,CPE,hidden,0.120000000000001
194,hard,explanation,CPE,hidden_an,1.0000000000000018
194,hard,prediction,CPE,visible,0.08000000000000096
194,hard,prediction,CPE,hidden,-0.19499999999999929
194,hard,prediction,CPE,hidden_an,0.1150000000000011
195,hard,control,CPE,visible,0.19000000000000106
195,hard,control,CPE,hidden,-0.0949999999999992
195,hard,control,CPE,hidden_an,-1.0
195,hard,explanation,CPE,visible,-0.15499999999999925
195,hard,explanation,CPE,hidden,0.05000000000000093
195,hard,explanation,CPE,hidden_an,0.03500000000000103
195,hard,prediction,CPE,visible,0.09500000000000108
195,hard,prediction,CPE,hidden,1.0000000000000018
195,hard,prediction,CPE,hidden_an,0.7250000000000014
196,hard,control,PEC,visible,0.07000000000000095
196,hard,control,PEC,hidden,0.1450000000000009
196,hard,control,PEC,hidden_an,-0.04499999999999915
196,hard,explanation,PEC,visible,-0.10999999999999921
196,hard,explanation,PEC,hidden,-0.07999999999999918
196,hard,explanation,PEC,hidden_an,8.881784197001252e-16
196,hard,prediction,PEC,visible,-0.48499999999999954
196,hard,prediction,PEC,hidden,0.015000000000001013
196,hard,prediction,PEC,hidden_an,0.04500000000000082
197,hard,control,CEP,visible,0.28500000000000103
197,hard,control,CEP,hidden,-0.24999999999999933
197,hard,control,CEP,hidden_an,-0.04499999999999915
197,hard,explanation,CEP,visible,0.3300000000000012
197,hard,explanation,CEP,hidden,-0.1049999999999992
197,hard,explanation,CEP,hidden_an,0.04500000000000082
197,hard,prediction,CEP,visible,0.04500000000000082
197,hard,prediction,CEP,hidden,0.10000000000000098
197,hard,prediction,CEP,hidden_an,8.881784197001252e-16
198,hard,control,ECP,visible,0.18000000000000105
198,hard,control,ECP,hidden,0.2150000000000012
198,hard,control,ECP,hidden_an,0.3150000000000013
198,hard,explanation,ECP,visible,-0.12499999999999922
198,hard,explanation,ECP,hidden,-0.24999999999999933
198,hard,explanation,ECP,hidden_an,0.09500000000000108
198,hard,prediction,ECP,visible,-0.10999999999999921
198,hard,prediction,ECP,hidden,0.2400000000000011
198,hard,prediction,ECP,hidden_an,0.18000000000000105
199,hard,control,ECP,visible,0.08000000000000096
199,hard,control,ECP,hidden,0.1150000000000011
199,hard,control,ECP,hidden_an,-0.03499999999999914
199,hard,explanation,ECP,visible,-0.47499999999999953
199,hard,explanation,ECP,hidden,0.245000000000001
199,hard,explanation,ECP,hidden_an,1.0000000000000018
199,hard,prediction,ECP,visible,-0.3349999999999994
199,hard,prediction,ECP,hidden,0.21000000000000107
199,hard,prediction,ECP,hidden_an,1.0000000000000018
200,hard,control,PEC,visible,0.39000000000000123
200,hard,control,PEC,hidden,0.4850000000000012
200,hard,control,PEC,hidden_an,1.0000000000000018
200,hard,explanation,PEC,visible,0.42000000000000126
200,hard,explanation,PEC,hidden,0.3550000000000013
200,hard,explanation,PEC,hidden_an,8.881784197001252e-16
200,hard,prediction,PEC,visible,-0.27999999999999936
200,hard,prediction,PEC,hidden,0.05000000000000093
200,hard,prediction,PEC,hidden_an,-0.16499999999999926
202,hard,control,PEC,visible,0.5000000000000013
202,hard,control,PEC,hidden,-0.12499999999999922
202,hard,control,PEC,hidden_an,-0.2199999999999993
202,hard,explanation,PEC,visible,0.21000000000000107
202,hard,explanation,PEC,hidden,0.18500000000000094
202,hard,explanation,PEC,hidden_an,1.0000000000000018
202,hard,prediction,PEC,visible,-0.024999999999999134
202,hard,prediction,PEC,hidden,0.20000000000000107
202,hard,prediction,PEC,hidden_an,0.13500000000000112
203,hard,control,CPE,visible,-0.13999999999999924
203,hard,control,CPE,hidden,-0.06499999999999917
203,hard,control,CPE,hidden_an,-0.3549999999999994
203,hard,explanation,CPE,visible,-0.13499999999999923
203,hard,explanation,CPE,hidden,0.0250000000000008
203,hard,explanation,CPE,hidden_an,8.881784197001252e-16
203,hard,prediction,CPE,visible,-0.35999999999999943
203,hard,prediction,CPE,hidden,0.10500000000000087
203,hard,prediction,CPE,hidden_an,-0.02999999999999914
204,hard,control,ECP,visible,1.0000000000000018
204,hard,control,ECP,hidden,0.3450000000000011
204,hard,control,ECP,hidden_an,0.09500000000000108
204,hard,explanation,ECP,visible,0.3800000000000012
204,hard,explanation,ECP,hidden,-0.37499999999999944
204,hard,explanation,ECP,hidden_an,8.881784197001252e-16
204,hard,prediction,ECP,visible,0.13500000000000112
204,hard,prediction,ECP,hidden,-0.06999999999999917
204,hard,prediction,ECP,hidden_an,-0.04499999999999915
205,hard,control,ECP,visible,0.4450000000000012
205,hard,control,ECP,hidden,0.020000000000000906
205,hard,control,ECP,hidden_an,0.09000000000000097
205,hard,explanation,ECP,visible,0.18000000000000105
205,hard,explanation,ECP,hidden,-0.2249999999999993
205,hard,explanation,ECP,hidden_an,0.27500000000000124
205,hard,prediction,ECP,visible,0.15500000000000114
205,hard,prediction,ECP,hidden,0.3800000000000012
205,hard,prediction,ECP,hidden_an,0.20000000000000107
209,hard,control,ECP,visible,0.16000000000000103
209,hard,control,ECP,hidden,-0.37499999999999944
209,hard,control,ECP,hidden_an,-0.059999999999999165
209,hard,explanation,ECP,visible,-0.04499999999999915
209,hard,explanation,ECP,hidden,-0.004999999999999116
209,hard,explanation,ECP,hidden_an,-1.0
209,hard,prediction,ECP,visible,0.16000000000000103
209,hard,prediction,ECP,hidden,-0.37499999999999944
209,hard,prediction,ECP,hidden_an,-0.12499999999999922
208,hard,control,CPE,visible,-0.16499999999999926
208,hard,control,CPE,hidden,1.0000000000000018
208,hard,control,CPE,hidden_an,1.0000000000000018
208,hard,explanation,CPE,visible,0.2150000000000012
208,hard,explanation,CPE,hidden,0.09000000000000097
208,hard,explanation,CPE,hidden_an,1.0000000000000018
208,hard,prediction,CPE,visible,1.0000000000000018
208,hard,prediction,CPE,hidden,0.22500000000000098
208,hard,prediction,CPE,hidden_an,1.0000000000000018
206,hard,control,PEC,visible,0.13500000000000112
206,hard,control,PEC,hidden,0.16000000000000103
206,hard,control,PEC,hidden_an,1.0000000000000018
206,hard,explanation,PEC,visible,0.49500000000000144
206,hard,explanation,PEC,hidden,0.49500000000000144
206,hard,explanation,PEC,hidden_an,1.0000000000000018
206,hard,prediction,PEC,visible,0.3700000000000012
206,hard,prediction,PEC,hidden,0.42500000000000115
206,hard,prediction,PEC,hidden_an,1.0000000000000018
207,hard,control,CEP,visible,0.17500000000000115
207,hard,control,CEP,hidden,0.42500000000000115
207,hard,control,CEP,hidden_an,1.0000000000000018
207,hard,explanation,CEP,visible,1.0000000000000018
207,hard,explanation,CEP,hidden,-0.24499999999999933
207,hard,explanation,CEP,hidden_an,0.06500000000000083
207,hard,prediction,CEP,visible,0.15000000000000102
207,hard,prediction,CEP,hidden,0.120000000000001
207,hard,prediction,CEP,hidden_an,0.37500000000000133
210,hard,control,CPE,visible,-0.28499999999999936
210,hard,control,CPE,hidden,0.2150000000000012
210,hard,control,CPE,hidden_an,1.0000000000000018
210,hard,explanation,CPE,visible,0.41000000000000125
210,hard,explanation,CPE,hidden,-0.18499999999999928
210,hard,explanation,CPE,hidden_an,0.09500000000000108
210,hard,prediction,CPE,visible,-0.27499999999999936
210,hard,prediction,CPE,hidden,-0.3249999999999994
210,hard,prediction,CPE,hidden_an,-0.25499999999999934
218,hard,control,PEC,visible,0.41000000000000125
218,hard,control,PEC,hidden,0.20500000000000096
218,hard,control,PEC,hidden_an,-0.2199999999999993
218,hard,explanation,PEC,visible,0.15500000000000114
218,hard,explanation,PEC,hidden,-0.7449999999999998
218,hard,explanation,PEC,hidden_an,-0.2099999999999993
218,hard,prediction,PEC,visible,-0.10999999999999921
218,hard,prediction,PEC,hidden,-0.06499999999999917
218,hard,prediction,PEC,hidden_an,-0.0949999999999992
