participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
91,21.0,easy,prediction,Experiment 1 (no preview),9,visible,2.0,a,3.0,a,,3.0,1.0,1.0,1,1.0,1396.0640000029816,0.00024975024975024975,0.7495004995004994,2.136983954196075,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),10,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,3221.4709999999905,0.00020694732666015625,0.599609375,1.9432846227246015,0.0,9.995698928833008e-05,0.60009765625,1.945050577597867,0.0
91,21.0,easy,prediction,Experiment 1 (no preview),11,hidden,0.0,b,,a,,3.0,0.0,0.0,3,0.0,1367.796999994025,0.399658203125,0.599609375,0.3365978726537923,0.0,0.39990234375,0.60009765625,0.33680706739528893,0.0
91,21.0,easy,prediction,Experiment 1 (no preview),12,hidden,2.0,b,,a,,1.0,3.0,3.0,3,1.0,2266.355999991065,0.00014674663543701172,0.39990234375,1.607776190180293,1.0,9.995698928833008e-05,0.39990234375,1.608243510202578,1.0
91,21.0,easy,prediction,Experiment 1 (no preview),13,visible,2.0,b,2.0,a,,1.0,3.0,3.0,3,1.0,3051.284999994037,9.996001599360256e-05,0.3999400239904038,1.6083188523277088,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),14,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,1258.9099999940372,0.9998125468632841,6.248437890527369e-05,2.397100197678683,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),15,hidden,2.0,a,,b,,0.0,3.0,3.0,0,0.0,3845.474999997008,0.1002197265625,0.1002197265625,0.0,,0.00033283233642578125,0.00033283233642578125,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),16,hidden,2.0,a,,a,,3.0,1.0,1.0,3,0.0,3886.307999994024,0.00022554397583007812,0.2998046875,1.3835530605497097,0.0,0.00014281272888183594,0.00014281272888183594,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),17,visible,3.0,a,1.0,a,,0.0,1.0,0.0,0,1.0,1571.3779999940307,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),18,visible,3.0,b,3.0,a,,1.0,3.0,1.0,1,1.0,1507.0439999910304,0.7495004995004994,0.00024975024975024975,2.136983954196075,1.0,,,,
91,21.0,easy,prediction,Experiment 1 (no preview),19,hidden,3.0,b,,a,,3.0,1.0,1.0,1,1.0,1293.687000003003,0.10015869140625,0.1875,0.3621123512787342,1.0,0.00014281272888183594,0.00014281272888183594,0.0,
91,21.0,easy,prediction,Experiment 1 (no preview),20,visible,3.0,b,3.0,b,,1.0,3.0,3.0,3,1.0,2138.0260000000126,0.25,0.25,0.0,0.0,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),1,hidden,3.0,a,,b,,2.0,1.0,2.0,2,1.0,6709.0,0.4375,0.1875,0.6257058997644128,1.0,0.25,0.25,0.0,
92,21.0,easy,prediction,Experiment 1 (no preview),2,visible,3.0,a,1.0,b,,3.0,0.0,0.0,0,1.0,11191.0,0.25,0.25,0.0,,,,,
92,21.0,easy,prediction,Experiment 1 (no preview),3,hidden,2.0,b,,a,,1.0,3.0,3.0,1,0.0,7356.0,0.0001468658447265625,0.39990234375,1.607774999834899,0.0,9.995698928833008e-05,0.39990234375,1.608243510202578,0.0
