participant_id,task,condition,predicted_accuracy,fsm_number,fsm_type,mm_accuracy,count_nan,learning_condition
312,control,hidden_normative_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
312,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
313,control,visible,0.8375349374193038,22.0,hard,0.8,0.0,Experiment 2 (test preview)
313,control,hidden,0.8021838885585818,22.0,hard,0.8,0.0,Experiment 2 (test preview)
313,control,hidden_an,0.6984652160025387,22.0,hard,0.7,0.0,Experiment 2 (test preview)
313,control,hidden_normative_subset,0.738850006084249,22.0,hard,,,Experiment 2 (test preview)
313,control,hidden_an_subset,0.617747874769249,22.0,hard,,,Experiment 2 (test preview)
314,control,visible,0.6899744811276124,22.0,hard,0.6,0.0,Experiment 2 (test preview)
314,control,hidden,0.9255320548339719,22.0,hard,0.9,0.0,Experiment 2 (test preview)
314,control,hidden_an,0.5299640517645717,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
314,control,hidden_normative_subset,0.8889440332885924,22.0,hard,,,Experiment 2 (test preview)
314,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
315,control,visible,0.9227277978633401,22.0,hard,0.9,0.0,Experiment 2 (test preview)
315,control,hidden,0.7957596977159082,22.0,hard,0.8,0.0,Experiment 2 (test preview)
315,control,hidden_an,0.6726070170677604,22.0,hard,0.6666666666666666,1.0,Experiment 2 (test preview)
315,control,hidden_normative_subset,0.6984652160025387,22.0,hard,,,Experiment 2 (test preview)
315,control,hidden_an_subset,0.569546223939229,22.0,hard,,,Experiment 2 (test preview)
316,control,visible,0.6364525402815663,22.0,hard,0.6,0.0,Experiment 2 (test preview)
316,control,hidden,0.6547534606063191,22.0,hard,0.6,0.0,Experiment 2 (test preview)
316,control,hidden_an,0.598687660112452,22.0,hard,0.6,0.0,Experiment 2 (test preview)
316,control,hidden_normative_subset,0.5199893401555817,22.0,hard,,,Experiment 2 (test preview)
316,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
317,control,visible,0.5099986668799654,22.0,hard,0.5,0.0,Experiment 2 (test preview)
317,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
317,control,hidden_an,0.5890404340586651,22.0,hard,0.4,0.0,Experiment 2 (test preview)
317,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
317,control,hidden_an_subset,0.549833997312478,22.0,hard,,,Experiment 2 (test preview)
318,control,visible,0.617747874769249,22.0,hard,0.6,0.0,Experiment 2 (test preview)
318,control,hidden,0.5,22.0,hard,0.3,0.0,Experiment 2 (test preview)
318,control,hidden_an,0.5,22.0,hard,0.2222222222222222,1.0,Experiment 2 (test preview)
318,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
318,control,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
319,control,visible,0.9168273035060776,22.0,hard,0.9,0.0,Experiment 2 (test preview)
319,control,hidden,0.8481288363433408,22.0,hard,0.8,0.0,Experiment 2 (test preview)
319,control,hidden_an,0.9873828393206613,22.0,hard,0.875,2.0,Experiment 2 (test preview)
319,control,hidden_normative_subset,0.7824497764231125,22.0,hard,,,Experiment 2 (test preview)
319,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
320,control,visible,0.8021838885585818,22.0,hard,0.8,0.0,Experiment 2 (test preview)
320,control,hidden,0.8429045311145472,22.0,hard,0.8,0.0,Experiment 2 (test preview)
320,control,hidden_an,0.8721384336809187,22.0,hard,0.7777777777777778,1.0,Experiment 2 (test preview)
320,control,hidden_normative_subset,0.5099986668799654,22.0,hard,,,Experiment 2 (test preview)
320,control,hidden_an_subset,0.569546223939229,22.0,hard,,,Experiment 2 (test preview)
321,control,visible,0.5,22.0,hard,0.5,0.0,Experiment 2 (test preview)
321,control,hidden,0.5099986668799654,22.0,hard,0.6,0.0,Experiment 2 (test preview)
321,control,hidden_an,0.5793242521487494,22.0,hard,0.5,2.0,Experiment 2 (test preview)
321,control,hidden_normative_subset,0.5399148845555657,22.0,hard,,,Experiment 2 (test preview)
321,control,hidden_an_subset,0.6637386974043527,22.0,hard,,,Experiment 2 (test preview)
322,control,visible,0.738850006084249,22.0,hard,0.7,0.0,Experiment 2 (test preview)
322,control,hidden,0.5,22.0,hard,0.6,0.0,Experiment 2 (test preview)
322,control,hidden_an,0.5,22.0,hard,0.5,2.0,Experiment 2 (test preview)
322,control,hidden_normative_subset,0.5399148845555657,22.0,hard,,,Experiment 2 (test preview)
322,control,hidden_an_subset,0.8532096601986175,22.0,hard,,,Experiment 2 (test preview)
323,control,visible,0.6726070170677604,22.0,hard,0.7,0.0,Experiment 2 (test preview)
323,control,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
323,control,hidden_an,0.549833997312478,22.0,hard,0.4444444444444444,1.0,Experiment 2 (test preview)
323,control,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
323,control,hidden_an_subset,0.9873828393206613,22.0,hard,,,Experiment 2 (test preview)
324,prediction,visible,0.9873828393206613,21.0,easy,1.0,0.0,Experiment 2 (test preview)
324,prediction,hidden,0.6082590307465144,21.0,easy,0.5,0.0,Experiment 2 (test preview)
324,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
324,prediction,hidden_normative_subset,0.5597136492671929,21.0,easy,,,Experiment 2 (test preview)
324,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
325,prediction,visible,0.9873828393206613,21.0,easy,0.9,0.0,Experiment 2 (test preview)
325,prediction,hidden,0.5,21.0,easy,0.5,2.0,Experiment 2 (test preview)
325,prediction,hidden_an,0.6984652160025387,21.0,easy,,6.0,Experiment 2 (test preview)
325,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
325,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
326,prediction,visible,0.7685247834990176,21.0,easy,0.8,0.0,Experiment 2 (test preview)
326,prediction,hidden,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
326,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
326,prediction,hidden_normative_subset,0.6364525402815663,21.0,easy,,,Experiment 2 (test preview)
326,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
327,prediction,visible,0.9873828393206613,21.0,easy,0.9,0.0,Experiment 2 (test preview)
327,prediction,hidden,0.5,21.0,easy,0.3,0.0,Experiment 2 (test preview)
327,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
327,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
327,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
328,prediction,visible,0.569546223939229,21.0,easy,0.5,0.0,Experiment 2 (test preview)
328,prediction,hidden,0.5,21.0,easy,0.3333333333333333,1.0,Experiment 2 (test preview)
328,prediction,hidden_an,0.5,21.0,easy,,6.0,Experiment 2 (test preview)
328,prediction,hidden_normative_subset,0.7068222210935675,21.0,easy,,,Experiment 2 (test preview)
328,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
329,prediction,visible,0.6726070170677604,21.0,easy,0.6,0.0,Experiment 2 (test preview)
329,prediction,hidden,0.5,21.0,easy,0.3333333333333333,1.0,Experiment 2 (test preview)
329,prediction,hidden_an,0.5,21.0,easy,,6.0,Experiment 2 (test preview)
329,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
329,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
330,prediction,visible,0.7150421057009898,21.0,easy,0.7,0.0,Experiment 2 (test preview)
330,prediction,hidden,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
330,prediction,hidden_an,0.5099986668799654,21.0,easy,,5.0,Experiment 2 (test preview)
330,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
330,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
331,prediction,visible,0.5,21.0,easy,0.5,0.0,Experiment 2 (test preview)
331,prediction,hidden,0.9137258055040833,21.0,easy,0.8,0.0,Experiment 2 (test preview)
331,prediction,hidden_an,0.973403006423134,21.0,easy,,5.0,Experiment 2 (test preview)
331,prediction,hidden_normative_subset,0.8481288363433408,21.0,easy,,,Experiment 2 (test preview)
331,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
332,prediction,visible,0.8629487074245403,21.0,easy,0.9,0.0,Experiment 2 (test preview)
332,prediction,hidden,0.9198270878271877,21.0,easy,0.7,0.0,Experiment 2 (test preview)
332,prediction,hidden_an,0.7824497764231125,21.0,easy,0.7142857142857143,3.0,Experiment 2 (test preview)
332,prediction,hidden_normative_subset,0.876532952434776,21.0,easy,,,Experiment 2 (test preview)
332,prediction,hidden_an_subset,0.6364525402815663,21.0,easy,,,Experiment 2 (test preview)
333,prediction,visible,0.5399148845555657,22.0,hard,0.5,0.0,Experiment 2 (test preview)
333,prediction,hidden,0.5,22.0,hard,0.4,0.0,Experiment 2 (test preview)
333,prediction,hidden_an,0.5,22.0,hard,0.5714285714285714,3.0,Experiment 2 (test preview)
333,prediction,hidden_normative_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
333,prediction,hidden_an_subset,0.5,22.0,hard,,,Experiment 2 (test preview)
334,prediction,visible,0.8581489350995122,21.0,easy,0.8888888888888888,1.0,Experiment 2 (test preview)
334,prediction,hidden,0.8021838885585818,21.0,easy,0.7,0.0,Experiment 2 (test preview)
334,prediction,hidden_an,0.7539887164489482,21.0,easy,,5.0,Experiment 2 (test preview)
334,prediction,hidden_normative_subset,0.9002495108803149,21.0,easy,,,Experiment 2 (test preview)
334,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
335,prediction,visible,0.7613327148429104,21.0,easy,0.8,0.0,Experiment 2 (test preview)
335,prediction,hidden,0.5199893401555817,21.0,easy,0.6,0.0,Experiment 2 (test preview)
335,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
335,prediction,hidden_normative_subset,0.8676111264579347,21.0,easy,,,Experiment 2 (test preview)
335,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
336,prediction,visible,0.8581489350995122,21.0,easy,0.8888888888888888,1.0,Experiment 2 (test preview)
336,prediction,hidden,0.8965995485417504,21.0,easy,0.8888888888888888,1.0,Experiment 2 (test preview)
336,prediction,hidden_an,0.9873828393206613,21.0,easy,,6.0,Experiment 2 (test preview)
336,prediction,hidden_normative_subset,0.7150421057009898,21.0,easy,,,Experiment 2 (test preview)
336,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
337,prediction,visible,0.8721384336809187,21.0,easy,0.7,0.0,Experiment 2 (test preview)
337,prediction,hidden,0.7755640142690734,21.0,easy,0.5,2.0,Experiment 2 (test preview)
337,prediction,hidden_an,0.569546223939229,21.0,easy,,6.0,Experiment 2 (test preview)
337,prediction,hidden_normative_subset,0.5099986668799654,21.0,easy,,,Experiment 2 (test preview)
337,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
338,prediction,visible,0.9873828393206613,21.0,easy,0.8,0.0,Experiment 2 (test preview)
338,prediction,hidden,0.5,21.0,easy,0.5,2.0,Experiment 2 (test preview)
338,prediction,hidden_an,0.617747874769249,21.0,easy,,6.0,Experiment 2 (test preview)
338,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
338,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
339,prediction,visible,0.549833997312478,21.0,easy,0.5,0.0,Experiment 2 (test preview)
339,prediction,hidden,0.7068222210935675,21.0,easy,0.7,0.0,Experiment 2 (test preview)
339,prediction,hidden_an,0.7539887164489482,21.0,easy,,5.0,Experiment 2 (test preview)
339,prediction,hidden_normative_subset,0.6271477663131956,21.0,easy,,,Experiment 2 (test preview)
339,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
340,prediction,visible,0.7068222210935675,21.0,easy,0.7,0.0,Experiment 2 (test preview)
340,prediction,hidden,0.731058578630005,21.0,easy,0.7,0.0,Experiment 2 (test preview)
340,prediction,hidden_an,0.6637386974043527,21.0,easy,0.7142857142857143,3.0,Experiment 2 (test preview)
340,prediction,hidden_normative_subset,0.6637386974043527,21.0,easy,,,Experiment 2 (test preview)
340,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
341,prediction,visible,0.617747874769249,21.0,easy,0.6,0.0,Experiment 2 (test preview)
341,prediction,hidden,0.6456563062257954,21.0,easy,0.6,0.0,Experiment 2 (test preview)
341,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
341,prediction,hidden_normative_subset,0.8807970779778824,21.0,easy,,,Experiment 2 (test preview)
341,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
342,prediction,visible,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
342,prediction,hidden,0.5399148845555657,21.0,easy,0.5,0.0,Experiment 2 (test preview)
342,prediction,hidden_an,0.8084546514385326,21.0,easy,0.7142857142857143,3.0,Experiment 2 (test preview)
342,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
342,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
343,prediction,visible,0.9873828393206613,21.0,easy,1.0,0.0,Experiment 2 (test preview)
343,prediction,hidden,0.8145725807070178,21.0,easy,0.5555555555555556,1.0,Experiment 2 (test preview)
343,prediction,hidden_an,0.6547534606063191,21.0,easy,,6.0,Experiment 2 (test preview)
343,prediction,hidden_normative_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
343,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
344,prediction,visible,0.9873828393206613,21.0,easy,0.8,0.0,Experiment 2 (test preview)
344,prediction,hidden,0.9805449154318069,21.0,easy,0.875,2.0,Experiment 2 (test preview)
344,prediction,hidden_an,0.9873828393206613,21.0,easy,1.0,4.0,Experiment 2 (test preview)
344,prediction,hidden_normative_subset,0.9426758241011312,21.0,easy,,,Experiment 2 (test preview)
344,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
345,prediction,visible,0.8721384336809187,21.0,easy,0.9,0.0,Experiment 2 (test preview)
345,prediction,hidden,0.8084546514385326,21.0,easy,0.7,0.0,Experiment 2 (test preview)
345,prediction,hidden_an,0.7231218051243898,21.0,easy,,5.0,Experiment 2 (test preview)
345,prediction,hidden_normative_subset,0.9002495108803149,21.0,easy,,,Experiment 2 (test preview)
345,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
346,prediction,visible,0.6726070170677604,21.0,easy,0.6,0.0,Experiment 2 (test preview)
346,prediction,hidden,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
346,prediction,hidden_an,0.6984652160025387,21.0,easy,,5.0,Experiment 2 (test preview)
346,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
346,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
347,prediction,visible,0.8581489350995122,21.0,easy,0.9,0.0,Experiment 2 (test preview)
347,prediction,hidden,0.5,21.0,easy,0.4444444444444444,1.0,Experiment 2 (test preview)
347,prediction,hidden_an,0.5,21.0,easy,,6.0,Experiment 2 (test preview)
347,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
347,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
348,prediction,visible,0.7613327148429104,21.0,easy,0.8,0.0,Experiment 2 (test preview)
348,prediction,hidden,0.8084546514385326,21.0,easy,0.7,0.0,Experiment 2 (test preview)
348,prediction,hidden_an,0.9637362836253517,21.0,easy,,5.0,Experiment 2 (test preview)
348,prediction,hidden_normative_subset,0.598687660112452,21.0,easy,,,Experiment 2 (test preview)
348,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
349,prediction,visible,0.738850006084249,21.0,easy,0.6666666666666666,1.0,Experiment 2 (test preview)
349,prediction,hidden,0.8145725807070178,21.0,easy,0.7777777777777778,1.0,Experiment 2 (test preview)
349,prediction,hidden_an,0.8676111264579347,21.0,easy,0.8333333333333334,4.0,Experiment 2 (test preview)
349,prediction,hidden_normative_subset,0.8532096601986175,21.0,easy,,,Experiment 2 (test preview)
349,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
350,prediction,visible,0.9873828393206613,21.0,easy,0.9,0.0,Experiment 2 (test preview)
350,prediction,hidden,0.7068222210935675,21.0,easy,0.7,0.0,Experiment 2 (test preview)
350,prediction,hidden_an,0.6547534606063191,21.0,easy,0.5714285714285714,3.0,Experiment 2 (test preview)
350,prediction,hidden_normative_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
350,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
351,prediction,visible,0.6637386974043527,21.0,easy,0.7,0.0,Experiment 2 (test preview)
351,prediction,hidden,0.6456563062257954,21.0,easy,0.6,0.0,Experiment 2 (test preview)
351,prediction,hidden_an,0.6899744811276124,21.0,easy,,5.0,Experiment 2 (test preview)
351,prediction,hidden_normative_subset,0.5890404340586651,21.0,easy,,,Experiment 2 (test preview)
351,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
352,prediction,visible,0.5597136492671929,21.0,easy,0.5,0.0,Experiment 2 (test preview)
352,prediction,hidden,0.8205384805926732,21.0,easy,0.8,0.0,Experiment 2 (test preview)
352,prediction,hidden_an,0.7755640142690734,21.0,easy,,5.0,Experiment 2 (test preview)
352,prediction,hidden_normative_subset,0.8721384336809187,21.0,easy,,,Experiment 2 (test preview)
352,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
353,prediction,visible,0.549833997312478,21.0,easy,0.6,0.0,Experiment 2 (test preview)
353,prediction,hidden,0.5890404340586651,21.0,easy,0.6,0.0,Experiment 2 (test preview)
353,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
353,prediction,hidden_normative_subset,0.9002495108803149,21.0,easy,,,Experiment 2 (test preview)
353,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
354,prediction,visible,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
354,prediction,hidden,0.5,21.0,easy,0.4,0.0,Experiment 2 (test preview)
354,prediction,hidden_an,0.5,21.0,easy,0.42857142857142855,3.0,Experiment 2 (test preview)
354,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
354,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
355,prediction,visible,0.7539887164489482,21.0,easy,0.6,0.0,Experiment 2 (test preview)
355,prediction,hidden,0.5597136492671929,21.0,easy,0.375,2.0,Experiment 2 (test preview)
355,prediction,hidden_an,0.5597136492671929,21.0,easy,,6.0,Experiment 2 (test preview)
355,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
355,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
356,prediction,visible,0.8849332679544502,21.0,easy,0.9,0.0,Experiment 2 (test preview)
356,prediction,hidden,0.8849332679544502,21.0,easy,0.8,0.0,Experiment 2 (test preview)
356,prediction,hidden_an,0.7150421057009898,21.0,easy,,5.0,Experiment 2 (test preview)
356,prediction,hidden_normative_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
356,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
357,prediction,visible,0.9873828393206613,21.0,easy,0.8,0.0,Experiment 2 (test preview)
357,prediction,hidden,0.5,21.0,easy,0.5,2.0,Experiment 2 (test preview)
357,prediction,hidden_an,0.6456563062257954,21.0,easy,0.5,4.0,Experiment 2 (test preview)
357,prediction,hidden_normative_subset,0.8581489350995122,21.0,easy,,,Experiment 2 (test preview)
357,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
358,prediction,visible,0.7068222210935675,21.0,easy,0.7777777777777778,1.0,Experiment 2 (test preview)
358,prediction,hidden,0.5,21.0,easy,0.375,2.0,Experiment 2 (test preview)
358,prediction,hidden_an,0.5,21.0,easy,,6.0,Experiment 2 (test preview)
358,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
358,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
359,prediction,visible,0.8429045311145472,21.0,easy,0.7,0.0,Experiment 2 (test preview)
359,prediction,hidden,0.5,21.0,easy,0.625,2.0,Experiment 2 (test preview)
359,prediction,hidden_an,0.6984652160025387,21.0,easy,,6.0,Experiment 2 (test preview)
359,prediction,hidden_normative_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
359,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
360,prediction,visible,0.598687660112452,21.0,easy,0.6,0.0,Experiment 2 (test preview)
360,prediction,hidden,0.5299640517645717,21.0,easy,0.5,0.0,Experiment 2 (test preview)
360,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
360,prediction,hidden_normative_subset,0.8849332679544502,21.0,easy,,,Experiment 2 (test preview)
360,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
361,prediction,visible,0.7464939833376623,21.0,easy,0.7,0.0,Experiment 2 (test preview)
361,prediction,hidden,0.8928319295134718,21.0,easy,0.8888888888888888,1.0,Experiment 2 (test preview)
361,prediction,hidden_an,0.9873828393206613,21.0,easy,,5.0,Experiment 2 (test preview)
361,prediction,hidden_normative_subset,0.6984652160025387,21.0,easy,,,Experiment 2 (test preview)
361,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
362,prediction,visible,0.6271477663131956,21.0,easy,0.6,0.0,Experiment 2 (test preview)
362,prediction,hidden,0.5,21.0,easy,0.5,0.0,Experiment 2 (test preview)
362,prediction,hidden_an,0.5,21.0,easy,,5.0,Experiment 2 (test preview)
362,prediction,hidden_normative_subset,0.617747874769249,21.0,easy,,,Experiment 2 (test preview)
362,prediction,hidden_an_subset,0.5,21.0,easy,,,Experiment 2 (test preview)
363,prediction,visible,0.9873828393206613,21.0,easy,0.9,0.0,Experiment 2 (test preview)
363,prediction,hidden,0.598687660112452,21.0,easy,0.6,0.0,Experiment 2 (test preview)
363,prediction,hidden_an,0.617747874769249,21.0,easy,0.5714285714285714,3.0,Experiment 2 (test preview)
363,prediction,hidden_normative_subset,0.8532096601986175,21.0,easy,,,Experiment 2 (test preview)
363,prediction,hidden_an_subset,0.9873828393206613,21.0,easy,,,Experiment 2 (test preview)
