participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,experiment,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
1_7,hard,3,hidden,hard_p_hid_3aa03,3,a,,,0,3,,0,False,0.0,0.4,1,0.0003402233123779297,0.374755859375,1.5542340470278337,0.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,a,3.0,,,
1_7,hard,4,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,1,0.49951171875,0.0006303787231445312,1.7846613343567133,0.0,0.99951171875,0.00019979476928710938,2.3954553277538095,0.0,prediction,a,3.0,,,
1_7,hard,5,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,1,False,0.6,0.0,1,0.6248125937031483,0.00012493753123438283,1.9794943485155125,0.0,,,,,prediction,a,2.0,,,
1_7,hard,6,hidden,hard_p_hid_3ab23,3,a,,,2,3,,3,True,0.0,0.4,1,0.0002567768096923828,0.374755859375,1.5550660286372116,1.0,0.00011104345321655273,0.00011104345321655273,0.0,,prediction,b,3.0,,,
1_7,hard,7,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,1,0.7495004995004996,0.0002497502497502498,2.1369839541960753,0.0,,,,,prediction,b,2.0,,,
1_7,hard,8,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,0,False,0.6,0.0,1,0.571245002855511,0.00014277555682467162,1.90253727797734,0.0,,,,,prediction,b,1.0,,,
1_7,hard,9,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,1,0.0002497502497502498,0.9992507492507492,2.3947195147531968,1.0,,,,,prediction,a,2.0,,,
1_7,hard,10,hidden,hard_p_hid_1ba30,1,b,,,3,0,,0,True,0.0,0.4,1,0.0003390312194824219,0.446044921875,1.6941464828256336,1.0,0.0002498626708984375,0.499755859375,1.7888569750483967,1.0,prediction,a,0.0,,,
1_7,hard,11,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,1,0.3173828125,0.68212890625,0.6280157524445893,0.0,0.5712890625,0.428466796875,0.23921985967457812,1.0,prediction,b,3.0,,,
1_7,hard,12,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,3,True,1.0,0.0,1,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,b,3.0,,,
1_7,hard,13,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,1,0.0003390312194824219,0.26806640625,1.299708609624526,1.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,a,2.0,,,
1_7,hard,14,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1,0.99853515625,0.0004992485046386719,2.3915826452760753,1.0,0.9990234375,0.0002498626708984375,2.394511584062472,1.0,prediction,a,2.0,,,
1_7,hard,15,hidden,hard_p_hid_3bb13,3,b,,,1,3,,1,True,0.36,0.16,1,0.41650390625,0.06292724609375,1.1537790932716643,1.0,0.55517578125,0.00011104345321655273,1.8786235635076616,1.0,prediction,b,1.0,,,
1_7,hard,16,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,1,True,0.0,0.6,1,0.00024975024975024975,0.4997502497502497,1.7888487432343796,1.0,,,,,prediction,a,1.0,,,
1_7,hard,17,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1,0.999400479616307,0.00019984012789768188,2.3953536985597172,0.0,,,,,prediction,a,3.0,,,
1_7,hard,18,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,1,0.00012493753123438283,0.37493753123438284,1.556764500714693,0.0,,,,,prediction,a,0.0,,,
1_7,hard,19,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,0,False,0.4,0.0,1,0.25,0.0002497502497502498,1.2502685795741957,0.0,,,,,prediction,b,3.0,,,
1_7,hard,20,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,0,True,0.4,0.0,1,0.44435806308307424,0.00011106175033318529,1.6933270473193307,1.0,,,,,prediction,b,0.0,,,
1_8,easy,0,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,1,0.38457397723777303,0.00011106175033318526,1.5769899202604247,1.0,,,,,control,,,,,
1_8,easy,1,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,1,0.39988009592326135,0.25,0.3564351070266821,1.0,,,,,control,,,,,
1_8,easy,2,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,1,0.09634834610014235,0.2306927877176661,0.5212994528452899,1.0,0.0003328894806924102,9.087604507451837e-05,0.0024150185244536542,0.0,control,,,,,
1_8,easy,3,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,ba,True,0.0,0.6,1,0.0007535339556618335,0.15022100380445927,0.9096672658741364,1.0,0.0009960159362549805,9.087604507451837e-05,0.009002536121492367,0.0,control,,,,,
1_8,easy,4,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9996668147490004,2.3968236326023478,1.0,,,,,control,,,,,
1_8,easy,5,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,a,False,0.0,1.0,1,0.00019984012789768185,0.25,1.2507665613639307,0.0,,,,,control,,,,,
1_8,easy,6,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,aa,True,0.0,0.4,1,0.00013381098640283132,0.3844692484846283,1.5765465573155533,1.0,0.00011106175033318526,0.38457397723777303,1.5769899202604247,1.0,control,,,,,
1_8,easy,7,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,aa,True,0.6,0.0,1,0.6152314356952172,0.00022456602475954074,1.9651928480966065,1.0,0.6152722239310982,0.00011106175033318526,1.9663830157923823,1.0,control,,,,,
1_8,easy,8,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9996668147490004,2.3968236326023478,1.0,,,,,control,,,,,
1_8,easy,9,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,1,0.38457397723777303,0.00011106175033318526,1.5769899202604247,1.0,,,,,control,,,,,
1_8,easy,10,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9996668147490004,2.3968236326023478,1.0,,,,,control,,,,,
1_8,easy,11,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,ba,False,1.0,0.0,1,0.0626942101779295,0.09646517733675006,0.18861277331819043,1.0,0.0003328894806924102,9.087604507451837e-05,0.0024150185244536542,0.0,control,,,,,
1_8,easy,12,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,bb,False,0.4,0.0,1,0.4003684635622826,0.562250258946904,0.2802987650136164,1.0,0.0009960159362549805,0.9990013315579229,2.387076096124007,1.0,control,,,,,
1_8,easy,13,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,1,0.39993012242080545,0.25025003183612343,0.35582105738460085,1.0,0.0003328894806924102,0.9997273718647764,2.3943240320183206,0.0,control,,,,,
1_8,easy,14,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,a,False,0.0,1.0,1,0.00019984012789768185,0.25,1.2507665613639307,0.0,,,,,control,,,,,
1_8,easy,15,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,1,0.5997202238209431,0.25,0.6927474204107078,1.0,,,,,control,,,,,
1_8,easy,16,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,1,0.6151814192313937,0.9994724937557521,0.43004954893396374,1.0,0.9997273718647764,0.9996668147490004,5.5067087254936606e-05,0.0,control,,,,,
1_8,easy,17,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,1,0.0001624169262866469,0.09634834610014235,0.6730973200509638,0.0,9.087604507451837e-05,0.0003328894806924102,0.0024150185244537705,0.0,control,,,,,
1_8,easy,18,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,1,0.6152722239310982,0.00011106175033318526,1.9663830157923823,1.0,,,,,control,,,,,
1_8,easy,19,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,bb,True,0.0,1.0,1,0.0001678383949975784,0.9990843692685717,2.3953855575564704,1.0,7.689941556444173e-05,0.9996668147490004,2.3968236326023478,1.0,control,,,,,
1_9,easy,1,hidden,easy_p_hid_3ab21,3,a,,,2,1,,2,True,0.4,0.0,1,0.33349609375,0.000415802001953125,1.4625631998919228,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,b,2.0,,,
1_9,easy,2,visible,easy_p_vis_1b0b21,1,b,0.0,,2,1,,2,True,1.0,0.0,1,0.9992507492507492,0.0002497502497502498,2.3947195147531968,1.0,,,,,prediction,b,2.0,,,
1_9,easy,3,visible,easy_p_vis_3a1a01,3,a,1.0,,0,1,,0,True,1.0,0.0,1,0.9985029940119762,0.0004990019960079841,2.3915558203048297,1.0,,,,,prediction,a,0.0,,,
1_9,easy,4,hidden,easy_p_hid_1ba21,1,b,,,2,1,,2,True,1.0,0.0,1,0.998046875,0.00043272972106933594,2.3918001650439398,1.0,0.99951171875,9.995698928833008e-05,2.3964522115481257,1.0,prediction,a,2.0,,,
1_9,easy,5,visible,easy_p_vis_3a1b30,3,a,1.0,,3,0,,0,True,0.0,1.0,1,0.0004990019960079841,0.9985029940119762,2.3915558203048297,1.0,,,,,prediction,b,0.0,,,
1_9,easy,6,hidden,easy_p_hid_0aa10,0,a,,,1,0,,1,False,0.0,0.6,1,0.0001380443572998047,0.5712890625,1.9026501601735948,0.0,7.140636444091797e-05,0.5712890625,1.9033158429880621,0.0,prediction,a,0.0,,,
1_9,easy,7,visible,easy_p_vis_1a0a20,1,a,0.0,,2,0,,2,True,1.0,0.0,1,0.9997001199520191,9.996001599360256e-05,2.3966235165134493,1.0,,,,,prediction,a,2.0,,,
1_9,easy,8,visible,easy_p_vis_2b2a13,2,b,2.0,,1,3,,1,False,0.0,0.4,1,7.140816909454443e-05,0.4285204227363611,1.664197434550999,0.0,,,,,prediction,a,3.0,,,
1_9,easy,9,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,1,0.6663890739506995,0.00016655562958027982,2.03485561344444,1.0,,,,,prediction,a,1.0,,,
1_9,easy,10,visible,easy_p_vis_2a3a31,2,a,3.0,,3,1,,1,True,0.0,0.6,1,0.00016655562958027982,0.6663890739506995,2.0348556134444395,1.0,,,,,prediction,a,1.0,,,
1_9,easy,11,hidden,easy_p_hid_3ba31,3,b,,,3,1,,1,True,0.0,0.6,1,0.00038051605224609375,0.66552734375,2.031596809377076,1.0,0.0001665353775024414,0.66650390625,2.035005639916289,1.0,prediction,a,1.0,,,
1_9,easy,12,hidden,easy_p_hid_0ba30,0,b,,,3,0,,3,False,0.4,0.6,1,0.42822265625,0.5712890625,0.23968194553835223,0.0,0.428466796875,0.5712890625,0.23921985967457804,0.0,prediction,a,0.0,,,
1_9,easy,13,hidden,easy_p_hid_2aa31,2,a,,,3,1,,1,True,0.0,0.24,1,0.00015914440155029297,0.28564453125,1.348155676676775,1.0,9.995698928833008e-05,9.995698928833008e-05,0.0,,prediction,a,1.0,,,
1_9,easy,14,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,1,0.3332778147901399,0.00016655562958027982,1.4645447700752119,1.0,,,,,prediction,a,0.0,,,
1_9,easy,15,visible,easy_p_vis_0b2b23,0,b,2.0,,2,3,,2,True,1.0,0.0,1,0.999400479616307,0.00019984012789768188,2.3953536985597172,1.0,,,,,prediction,b,2.0,,,
1_9,easy,16,hidden,easy_p_hid_2ab13,2,a,,,1,3,,3,True,0.0,0.4,1,0.0003566741943359375,0.427978515625,1.6603250105822243,1.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
1_9,easy,17,hidden,easy_p_hid_2ba13,2,b,,,1,3,,1,False,0.0,0.4,1,0.0002046823501586914,0.42822265625,1.6623029746596112,0.0,7.140636444091797e-05,0.428466796875,1.6640959833134839,0.0,prediction,a,3.0,,,
1_9,easy,18,hidden,easy_p_hid_2ab03,2,a,,,0,3,,0,False,0.0,0.4,1,0.0004277229309082031,0.427978515625,1.6596172988221976,0.0,0.0002498626708984375,0.0002498626708984375,0.0,,prediction,b,3.0,,,
1_9,easy,19,hidden,easy_p_hid_3aa21,3,a,,,2,1,,2,True,0.4,0.0,1,0.33349609375,0.000476837158203125,1.4619555603250065,1.0,0.0004987716674804688,0.0004987716674804688,0.0,,prediction,a,2.0,,,
1_9,easy,20,visible,easy_p_vis_3b3b13,3,b,3.0,,1,3,,3,True,0.0,1.0,1,0.000499001996007984,0.998502994011976,2.3915558203048293,1.0,,,,,prediction,b,3.0,,,
1_10,easy,0,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,1,0.38457397723777303,0.0002497502497502498,1.575605532563223,1.0,,,,,control,,,,,
1_10,easy,1,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,1,0.5997202238209431,0.00016655562958027982,1.943846218110954,1.0,,,,,control,,,,,
1_10,easy,2,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,bb,True,1.0,0.0,1,0.9990010738829181,0.00026397762532284313,2.3943504473970956,1.0,0.9995003331112592,0.00019984012789768185,2.3954445198413707,1.0,control,,,,,
1_10,easy,3,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,b,True,0.0,1.0,1,0.00019984012789768185,0.9995003331112592,2.3954445198413707,1.0,,,,,control,,,,,
1_10,easy,4,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,ab,False,0.0,0.4,1,0.0003607509077340253,0.38444598800921914,1.574234741647486,0.0,0.0002497502497502498,0.38457397723777303,1.5756055325632232,0.0,control,,,,,
1_10,easy,5,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9992507492507492,2.3964452050432357,1.0,,,,,control,,,,,
1_10,easy,6,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,ab,True,0.0,0.4,1,0.00017483663005276456,0.38450483201360836,1.5762103788020052,1.0,0.00011106175033318526,0.00019984012789768188,0.0008864059074662607,1.0,control,,,,,
1_10,easy,7,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,a,True,0.6,0.0,1,0.6152722239310982,0.0002497502497502498,1.9649986280951806,1.0,,,,,control,,,,,
1_10,easy,8,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,ab,False,0.6,0.0,1,0.615222377911337,0.0003606032194326358,1.9638237803592498,0.0,0.6152722239310982,0.0002497502497502498,1.9649986280951806,0.0,control,,,,,
1_10,easy,9,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,1,0.6151441601200953,0.9987518266207515,0.42944596653497435,1.0,0.9996668147490004,0.9992507492507492,0.00037842755911196655,0.0,control,,,,,
1_10,easy,10,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9992507492507492,2.3964452050432357,1.0,,,,,control,,,,,
1_10,easy,11,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,1,0.000761605817416948,0.5994207606806432,1.9374951193369958,0.0,0.0009960159362549805,0.5997202238209431,1.9355995050066217,0.0,control,,,,,
1_10,easy,12,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,bb,True,0.0,1.0,1,0.00018803135387702059,0.9988515313829412,2.394972117044291,1.0,7.689941556444173e-05,0.9992507492507492,2.3964452050432357,1.0,control,,,,,
1_10,easy,13,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,1,0.4001393449254857,0.00036641911019567105,1.606059069150624,1.0,0.0004990019960079841,0.00019984012789768185,0.0029812039423151916,1.0,control,,,,,
1_10,easy,14,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,1,0.39988009592326135,0.00016655562958027982,1.6075339047269281,1.0,,,,,control,,,,,
1_10,easy,15,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,aa,True,0.4,0.0,1,0.40034424797701723,0.0004994421325740045,1.6051441809075568,1.0,0.0009960159362549805,0.00016655562958027982,0.008246713104332101,1.0,control,,,,,
1_10,easy,16,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,b,True,0.0,1.0,1,0.00019984012789768185,0.9995003331112592,2.3954445198413707,1.0,,,,,control,,,,,
1_10,easy,17,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,1,7.689941556444173e-05,0.9992507492507492,2.3964452050432357,1.0,,,,,control,,,,,
1_10,easy,18,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,1,0.00018706661943141269,0.23070520742143222,1.1941882618612953,1.0,0.00019984012789768188,0.00011106175033318526,0.0008864059074662545,0.0,control,,,,,
1_10,easy,19,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,1,0.38457397723777303,0.0002497502497502498,1.575605532563223,1.0,,,,,control,,,,,
1_11,hard,0,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.2502499953695654,0.24306018780946476,0.020741265561521484,1.0,0.25,0.00014277555682467162,1.251336231200987,1.0,explanation,a,,0.24,0.6,2.0
1_11,hard,1,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,1,1.7852042273636107e-05,0.0004985036584620374,0.004794147939808308,0.0,,,,,explanation,a,,0.4,0.0,1.0
1_11,hard,2,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,0.00010705278647901305,0.7129516666267693,2.09443151589042,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_11,hard,3,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,2,True,,,1,0.10415278240586472,0.0009950212465716366,0.7037974258578135,1.0,,,,,explanation,b,,0.0,0.4,2.0
1_11,hard,4,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,1,0.35638378009354943,0.0002140707737574129,1.5160254728848594,1.0,0.0004990019960079841,7.140816909454443e-05,0.004263784217829366,1.0,explanation,a,,-0.16,0.24,2.0
1_11,hard,5,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.4164326839654248,1.6589206133494012e-07,1.6417731040170418,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_11,hard,6,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.9967870508449235,0.00053295823574631,2.3896547054916986,1.0,0.9990013315579227,0.00016655562958027982,2.395322809228339,1.0,explanation,b,,-0.24,0.16,2.0
1_11,hard,7,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.9960997117455136,0.07154537310519164,1.8546656434141635,1.0,0.9970119521912354,0.00033288948069241014,2.391851803268337,1.0,explanation,a,,0.0,0.4,2.0
1_11,hard,8,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,8.322237017310254e-05,0.24925298804780885,1.249794490129693,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_11,hard,9,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,1,0.0003745835015089091,0.4591301557318821,1.7174732599487503,0.0,0.00016655562958027982,0.6427449300199943,2.003518331578609,0.0,explanation,a,,0.36,0.0,1.0
1_11,hard,10,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.0011222551612073309,0.20832174657875557,1.1148136374932993,0.0,0.0004990019960079841,7.140816909454443e-05,0.004263784217829366,1.0,explanation,a,,0.24,0.0,1.0
1_11,hard,11,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,1,0.0004379614975563046,0.07177993597281579,0.5366739772500246,0.0,0.00014277555682467162,0.0004990019960079841,0.0035508737793712285,0.0,explanation,b,,0.64,0.24,1.0
1_11,hard,12,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,1,0.4591301557318821,0.0003745835015089091,1.7174732599487503,1.0,0.6427449300199943,0.00016655562958027982,2.003518331578609,1.0,explanation,b,,0.24,0.6,2.0
1_11,hard,13,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.000284555666540008,9.713895057410355e-05,0.0018705977207521547,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_11,hard,14,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,2,True,,,1,0.0009955182600709757,8.326988281652166e-05,0.009073603879127569,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_11,hard,15,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,1,0.00053295823574631,0.9967870508449235,2.3896547054916986,0.0,0.00016655562958027982,0.9990013315579227,2.395322809228339,0.0,explanation,a,,0.4,0.0,1.0
1_11,hard,16,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,4.970139402469963e-07,0.20827581537373863,1.125819730593719,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_11,hard,17,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,1,0.00016630629480545906,0.45893309466447624,1.7191979108725137,0.0,,,,,explanation,a,,0.36,0.0,1.0
1_11,hard,18,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.9960162678182082,2.082639120293236e-05,2.394058882081428,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_11,hard,19,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,1,0.0003625676999214662,0.0007656450297336677,0.004008168361616374,0.0,7.140816909454443e-05,0.0004990019960079841,0.0042637842178292725,0.0,explanation,b,,0.24,0.0,1.0
1_12,hard,0,visible,hard_c_vis_2a2,2,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1,0.999571673329526,0.00012493753123438286,2.3962572135925084,1.0,,,,,control,,,,,
1_12,hard,1,hidden,hard_c_hid_13-aa-ba,1,,,3.0,aa,ba,aa,ba,False,0.4,0.0,1,0.49925158508142187,0.0004741643484334479,1.7857808951289416,0.0,0.9990013315579227,0.0004990019960079841,2.392009368949709,0.0,control,,,,,
1_12,hard,2,hidden,hard_c_hid_10-aa-bb,1,,,0.0,aa,bb,aa,bb,False,0.24,0.0,1,0.24986713784613238,0.00016485551552560158,1.2507360924929987,0.0,0.00033288948069241014,0.00012493753123438283,0.0020747708099496083,0.0,control,,,,,
1_12,hard,3,hidden,hard_c_hid_00-aa-bb,0,,,0.0,aa,bb,aa,aa,True,0.4,0.0,1,0.39964718526256615,0.00023591600232896094,1.6063756523112842,1.0,0.39988009592326135,0.00011106175033318526,1.6080880742980794,1.0,control,,,,,
1_12,hard,4,hidden,hard_c_hid_13-ab-ba,1,,,3.0,ab,ba,ab,ba,False,0.64,0.0,1,0.7488566325703574,0.0004741643484334479,2.1339896825305917,0.0,0.9990013315579227,0.0004990019960079841,2.392009368949709,0.0,control,,,,,
1_12,hard,5,visible,hard_c_vis_3a2,3,a,2.0,2.0,a,b,a,a,True,1.0,0.0,1,0.999571673329526,0.00012493753123438286,2.3962572135925084,1.0,,,,,control,,,,,
1_12,hard,6,hidden,hard_c_hid_33-aa-ba,3,,,3.0,aa,ba,aa,ba,False,0.4,0.0,1,0.39956651333644244,0.00027276951064857043,1.605846581370896,0.0,0.00014277555682467162,0.00014277555682467162,0.0,,control,,,,,
1_12,hard,7,hidden,hard_c_hid_03-aa-ab,0,,,3.0,aa,ab,ab,aa,False,0.0,0.4,1,0.0005324112293381153,0.3334624620153045,1.461325024355964,0.0,0.00019984012789768185,0.33329631274988897,1.4642552258968182,0.0,control,,,,,
1_12,hard,8,hidden,hard_c_hid_21-ba-ab,2,,,1.0,ba,ab,ab,ab,True,0.36,0.6,1,0.31221936968580805,0.6246164031309884,0.5640867573610046,1.0,0.49950099800399206,0.6248125937031486,0.1898154908026273,1.0,control,,,,,
1_12,hard,9,visible,hard_c_vis_0a0,0,a,3.0,0.0,a,b,a,a,True,0.4,0.0,1,0.39988009592326135,0.00011106175033318526,1.6080880742980794,1.0,,,,,control,,,,,
1_12,hard,10,hidden,hard_c_hid_12-ab-ba,1,,,2.0,ab,ba,ba,ba,True,0.0,0.24,1,0.0005613230240615764,0.30015954860775007,1.3810956183399563,1.0,0.00033288948069241014,0.0004990019960079841,0.0016542447713368488,1.0,control,,,,,
1_12,hard,11,visible,hard_c_vis_2a0,2,a,2.0,0.0,a,b,b,b,True,0.0,0.4,1,0.00014277555682467162,0.3749375312343829,1.556586358912778,1.0,,,,,control,,,,,
1_12,hard,12,visible,hard_c_vis_0b3,0,b,3.0,3.0,a,b,b,a,False,0.0,0.4,1,0.00019984012789768185,0.33329631274988897,1.4642552258968182,0.0,,,,,control,,,,,
1_12,hard,13,hidden,hard_c_hid_23-ba-ab,2,,,3.0,ba,ab,ba,ba,True,0.4,0.0,1,0.3748749184911354,0.00038647349556660357,1.5540239678235237,1.0,0.0004990019960079841,0.00012493753123438286,0.0037290155812863043,1.0,control,,,,,
1_12,hard,14,hidden,hard_c_hid_31-ba-bb,3,,,1.0,ba,bb,bb,bb,True,0.0,0.36,1,0.00021727568056535785,0.41651864494416857,1.63977080077037,1.0,0.00014277555682467162,0.6248125937031486,1.9793162067135976,1.0,control,,,,,
1_12,hard,15,visible,hard_c_vis_1b3,1,b,1.0,3.0,a,b,b,b,True,0.0,0.4,1,0.0004990019960079841,0.49987506246876556,1.7865736072528648,1.0,,,,,control,,,,,
1_12,hard,16,visible,hard_c_vis_1a0,1,a,1.0,0.0,a,b,a,b,False,0.4,0.0,1,0.49950099800399206,0.00012493753123438283,1.7896788577128855,0.0,,,,,control,,,,,
1_12,hard,17,visible,hard_c_vis_2b0,2,b,1.0,0.0,a,b,a,a,True,0.4,0.0,1,0.49950099800399206,0.00012493753123438283,1.7896788577128855,1.0,,,,,control,,,,,
1_12,hard,18,visible,hard_c_vis_3b1,3,b,2.0,1.0,a,b,b,b,True,0.0,0.6,1,0.00014277555682467162,0.6248125937031486,1.9793162067135976,1.0,,,,,control,,,,,
1_12,hard,19,visible,hard_c_vis_2a1,2,a,2.0,1.0,a,b,b,b,True,0.0,0.6,1,0.00014277555682467162,0.6248125937031486,1.9793162067135976,1.0,,,,,control,,,,,
1_13,easy,1,visible,easy_p_vis_3b3a13,3,b,3.0,,1,3,,1,True,0.6,0.0,1,0.7140205596801827,0.00014277555682467162,2.095388699993462,1.0,,,,,prediction,a,1.0,,,
1_13,easy,2,visible,easy_p_vis_2a3a03,2,a,3.0,,0,3,,0,True,0.4,0.0,1,0.2856938892061679,0.00014277555682467162,1.348447098420586,1.0,,,,,prediction,a,0.0,,,
1_13,easy,3,hidden,easy_p_hid_2aa31,2,a,,,3,1,,3,False,0.0,0.24,1,0.00016868114471435547,0.35693359375,1.5176824948882233,0.0,0.00011104345321655273,0.00011104345321655273,0.0,,prediction,a,1.0,,,
